GameID,Temp,DewPoint,Visiability,Humidity,WindSpeed,WindDir,Pressure,Fog,Precipitation,Condition,Rain,Snow,WindChill,HeatIndex
1648,75.9,72,10,87,4.6,SE,29.95,0,-9999,Clear,0,0,-999,-9999
1668,81,69.1,10,67,15,ESE,30.04,0,-9999,Mostly Cloudy,0,0,-999,84.1
1719,86,75.9,10,72,11.5,East,30,0,-9999,Mostly Cloudy,0,0,-999,96
1749,88,69.1,10,53,13.8,NE,29.95,0,-9999,Mostly Cloudy,0,0,-999,92.1
1762,84,73,10,69,12.7,ENE,29.95,0,0,Mostly Cloudy,0,0,-999,90.2
1779,82,59,10,45,10.4,NE,30.12,0,-9999,Scattered Clouds,0,0,-999,82.1
1806,78.1,66,10,66,15,NE,30.07,0,-9999,Overcast,0,0,-999,-9999
1851,79,55,10,44,11.5,ENE,29.99,0,-9999,Scattered Clouds,0,0,-999,-9999
1880,77,69.1,10,76,18.4,East,30.14,0,0,Mostly Cloudy,0,0,-999,-9999
37,72,46,10,40,20.7,WNW,29.4,0,-9999,Clear,0,0,-999,-9999
62,48,46,9,93,0,North,29.96,0,0.04,Light Rain,1,0,-999,-9999
80,60.1,41,10,49,13.8,South,29.92,0,-9999,Clear,0,0,-999,-9999
133,48,27,10,44,5.8,West,30.23,0,-9999,Clear,0,0,-999,-9999
152,55.9,46,7,69,10.4,South,29.96,0,-9999,Overcast,0,0,-999,-9999
168,37,30.9,10,79,5.8,NW,30,0,-9999,Overcast,0,0,32.4,-9999
201,14,-4,10,45,4.6,NNE,30.06,0,-9999,Mostly Cloudy,0,0,6.5,-9999
259,62.1,39,10,43,8.1,East,30.23,0,-9999,Clear,0,0,-999,-9999
278,62.1,27,10,26,3.5,Variable,30.18,0,-9999,Clear,0,0,-999,-9999
328,53.1,28,10,38,11.5,SW,30.12,0,-9999,Partly Cloudy,0,0,-999,-9999
363,60.1,34,10,38,5.8,Variable,29.92,0,-9999,Clear,0,0,-999,-9999
392,33.1,30.9,2,92,4.6,NNW,29.75,0,-9999,Overcast,0,0,28.7,-9999
448,-0.9,-7.1,10,75,3.5,East,30.38,0,-9999,Overcast,0,0,-8.9,-9999
464,25,21.9,1.8,88,10.4,SE,29.92,0,0,Light Snow,0,1,14.8,-9999
503,57.2,55.4,1.5,94,4.6,SSE,29.96,0,0.02,Overcast,0,0,-999,-9999
550,82.9,51.1,10,33,13.8,SE,30.13,0,-9999,Clear,0,0,-999,-9999
580,54,43,10,66,6.9,NNW,29.84,0,-9999,Overcast,0,0,-999,-9999
628,25,15.1,10,66,4.6,Variable,30.37,0,-9999,Clear,0,0,19.3,-9999
667,25,18,10,75,8.1,WNW,30.19,0,-9999,Overcast,0,0,16.3,-9999
696,45,28,10,52,10.4,SSW,29.73,0,-9999,Clear,0,0,39.7,-9999
723,69.1,45,10,42,0,North,30.16,0,-9999,Mostly Cloudy,0,0,-999,-9999
756,57,28,10,33,9.2,West,30.28,0,-9999,Partly Cloudy,0,0,-999,-9999
789,52,15.1,10,23,9.2,SSW,29.98,0,-9999,Clear,0,0,-999,-9999
814,66,43,10,43,9.2,SE,29.76,0,-9999,Clear,0,0,-999,-9999
825,37,28,10,70,10.4,West,30.11,0,-9999,Overcast,0,0,29.8,-9999
861,28.9,21.9,10,75,15,WNW,29.78,0,-9999,Overcast,0,0,17.7,-9999
919,30,28.9,0.2,96,6.9,ENE,29.86,1,0.06,Snow,0,1,23.2,-9999
998,69.1,51.1,10,53,13.8,ESE,29.89,0,-9999,Clear,0,0,-999,-9999
1016,72,44.1,10,37,10.4,SSE,29.87,0,-9999,Clear,0,0,-999,-9999
1044,57.9,32,10,37,6.9,NNW,30.4,0,-9999,Clear,0,0,-999,-9999
1079,45,30,10,56,16.1,North,30.05,0,-9999,Clear,0,0,37.9,-9999
1094,25,23,3,92,0,North,30.23,0,-9999,Clear,0,0,-999,-9999
1144,34,21.9,7,61,3.5,SW,30.1,0,-9999,Overcast,0,0,31,-9999
1175,1.9,-11.9,10,52,4.6,NW,30.18,0,-9999,Clear,0,0,-7.6,-9999
1222,64,37,10,37,15,West,30.12,0,-9999,Clear,0,0,-999,-9999
1254,82,55,10,39,5.8,SW,30.02,0,-9999,Clear,0,0,-999,81.4
1283,63,35.1,10,35,16.1,South,29.79,0,-9999,Clear,0,0,-999,-9999
1329,57.9,27,10,31,17.3,South,29.93,0,-9999,Clear,0,0,-999,-9999
1368,44.1,37,10,76,10.4,WNW,29.42,0,-9999,Scattered Clouds,0,0,38.6,-9999
1385,14,1,10,56,12.7,NW,30.23,0,-9999,Overcast,0,0,-0.2,-9999
1399,36,27,8,70,18.4,SSE,30.23,0,-9999,Mostly Cloudy,0,0,25.6,-9999
1465,70,50,10,49,12.7,South,30.02,0,-9999,Clear,0,0,-999,-9999
1478,81,54,10,39,15,SSW,29.86,0,-9999,Clear,0,0,-999,80.5
1522,63,28,10,27,17.3,SSE,30.23,0,-9999,Clear,0,0,-999,-9999
1561,60.1,33.1,10,36,18.4,South,30.1,0,-9999,Clear,0,0,-999,-9999
1593,35.1,19,10,52,8.1,SE,29.83,0,-9999,Overcast,0,0,28.6,-9999
1624,37,33.1,5,86,4.6,WSW,30.27,0,-9999,Overcast,0,0,33.3,-9999
1653,39.9,32,10,73,4.6,SW,29.7,0,-9999,Overcast,0,0,36.7,-9999
1673,12,3,10,67,3.5,North,30.57,0,-9999,Clear,0,0,5.9,-9999
1711,75.9,57,10,52,11.5,South,29.74,0,-9999,Clear,0,0,-999,-9999
1743,66,50,10,56,12.7,SE,29.89,0,-9999,Clear,0,0,-999,-9999
1750,57,36,10,45,11.5,SSE,30.34,0,-9999,Clear,0,0,-999,-9999
1807,69.1,37.9,10,32,13.8,SSW,30.15,0,-9999,Clear,0,0,-999,-9999
1835,28,14,10,56,6.9,ESE,30.36,0,-9999,Clear,0,0,20.8,-9999
1858,34,23,10,64,5.8,North,30.01,0,-9999,Overcast,0,0,28.8,-9999
1897,-6,-18.9,10,54,9.2,SSE,30.54,0,-9999,Clear,0,0,-22.6,-9999
40,78.1,55.9,10,46,9.2,South,29.66,0,-9999,Partly Cloudy,0,0,-999,-9999
70,52,32,10,47,9.2,NNE,30.32,0,-9999,Partly Cloudy,0,0,-999,-9999
96,64.9,43,10,45,6.9,SSW,29.98,0,-9999,Partly Cloudy,0,0,-999,-9999
136,54,48,6,80,11.5,North,29.99,0,-9999,Haze,0,0,-999,-9999
155,53.1,37.9,10,57,5.8,East,30.04,0,-9999,Clear,0,0,-999,-9999
171,57,48.9,10,74,9.2,West,29.79,0,0,Light Rain,1,0,-999,-9999
218,28.9,23,7,78,8.1,SW,30.13,0,-9999,Overcast,0,0,21.1,-9999
250,82,50,10,33,3.5,Variable,30.11,0,-9999,Clear,0,0,-999,-9999
280,57.9,50,10,75,6.9,North,30.06,0,-9999,Overcast,0,0,-999,-9999
296,60.1,36,10,41,9.2,North,30.35,0,-9999,Partly Cloudy,0,0,-999,-9999
318,73.9,46.9,10,38,3.5,Variable,30.05,0,-9999,Clear,0,0,-999,-9999
350,61,39,10,44,11.5,NE,30.11,0,-9999,Clear,0,0,-999,-9999
396,63,54,10,72,15,South,29.91,0,-9999,Overcast,0,0,-999,-9999
450,37,26.1,10,65,5.8,SSE,30.09,0,-9999,Overcast,0,0,32.4,-9999
472,28,19.9,10,72,11.5,NW,30.34,0,-9999,Clear,0,0,18.1,-9999
523,60.1,48.9,10,67,8.1,SE,29.81,0,-9999,Overcast,0,0,-999,-9999
588,63,28,10,27,16.1,South,30.01,0,-9999,Overcast,0,0,-999,-9999
637,42.1,37,10,82,3.5,North,30.22,0,-9999,Overcast,0,0,40.2,-9999
648,39.9,33.1,10,77,15,NNW,30.06,0,-9999,Overcast,0,0,31.8,-9999
747,72,63,10,73,3.5,South,30.01,0,-9999,Overcast,0,0,-999,-9999
775,73,50,10,44,6.9,East,29.88,0,-9999,Clear,0,0,-999,-9999
784,64.9,52,10,63,18.4,North,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
817,75.9,55,10,48,9.2,ESE,29.91,0,-9999,Overcast,0,0,-999,-9999
830,50,33.1,10,52,9.2,North,30.24,0,-9999,Mostly Cloudy,0,0,-999,-9999
873,60.1,35.1,10,39,8.1,SSE,30.33,0,-9999,Clear,0,0,-999,-9999
900,73,55.9,10,55,5.8,WSW,29.97,0,-9999,Partly Cloudy,0,0,-999,-9999
933,53.1,42.1,10,66,0,North,29.68,0,-9999,Clear,0,0,-999,-9999
972,82.9,72,10,69,8.1,SE,29.91,0,-9999,Mostly Cloudy,0,0,-999,88
1009,69.1,57,10,65,3.5,ESE,29.99,0,-9999,Clear,0,0,-999,-9999
1031,57.9,39,10,49,9.2,WSW,29.85,0,-9999,Partly Cloudy,0,0,-999,-9999
1080,46.9,41,10,80,0,North,30.22,0,-9999,Clear,0,0,-999,-9999
1086,57,33.1,10,40,11.5,SSE,30.21,0,-9999,Clear,0,0,-999,-9999
1131,28,1.9,10,33,0,North,30.64,0,-9999,Clear,0,0,-999,-9999
1177,30,25,10,82,3.5,East,30.11,0,-9999,Clear,0,0,26.5,-9999
1193,33.1,28.9,10,85,12.7,NW,30.01,0,-9999,Overcast,0,0,23.9,-9999
1243,79,46.9,10,32,19.6,NW,30.01,0,-9999,Clear,0,0,-999,-9999
1291,64,60.1,10,87,11.5,South,29.5,0,-9999,Partly Cloudy,0,0,-999,-9999
1300,61,45,10,56,5.8,Variable,30.16,0,-9999,Clear,0,0,-999,-9999
1356,32,30.9,0.8,96,3.5,NW,30.08,0,0.06,Light Snow,0,1,28.7,-9999
1387,70,52,10,53,8.1,WSW,29.86,0,-9999,Overcast,0,0,-999,-9999
1409,28.9,26.1,7,89,0,North,30.34,0,-9999,Clear,0,0,-999,-9999
1436,43,32,10,65,10.4,SE,30.04,0,-9999,Overcast,0,0,37.2,-9999
1443,71.1,42.1,10,35,0,North,30.09,0,-9999,Clear,0,0,-999,-9999
1479,75,64,10,69,5.8,ESE,30.03,0,-9999,Overcast,0,0,-999,-9999
1534,61,39.9,10,46,11.5,NNE,30.31,0,-9999,Clear,0,0,-999,-9999
1554,71.1,48,10,44,3.5,Variable,29.97,0,-9999,Clear,0,0,-999,-9999
1578,64.9,28.9,10,26,10.4,South,30.25,0,-9999,Clear,0,0,-999,-9999
1627,51.1,37,10,59,4.6,WSW,30.25,0,-9999,Overcast,0,0,-999,-9999
1643,64,59,10,84,16.1,SSE,29.62,0,0.01,Light Rain,1,0,-999,-9999
1649,35.1,23,10,61,9.2,WNW,30.1,0,-9999,Overcast,0,0,27.9,-9999
